State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
sikkim,2021,4,737120,78184,78184
sikkim,2021,4,737113,72748,72748
sikkim,2021,4,737126,71150,71150
sikkim,2021,4,737136,58616,58616
sikkim,2021,4,737103,56402,56402
sikkim,2022,1,737101,572571,572571
sikkim,2022,1,737102,150873,150873
sikkim,2022,1,737132,144605,144605
sikkim,2022,1,737134,137930,137930
sikkim,2022,1,737135,106025,106025
sikkim,2022,1,737126,81954,81954
sikkim,2022,1,737113,80419,80419
sikkim,2022,1,737136,75513,75513
sikkim,2022,1,737120,70343,70343
sikkim,2022,1,737121,56322,56322
sikkim,2022,2,737101,766826,766826
sikkim,2022,2,737102,209601,209601
sikkim,2022,2,737132,180548,180548
sikkim,2022,2,737134,163476,163476
sikkim,2022,2,737135,137789,137789
sikkim,2022,2,737136,119900,119900
sikkim,2022,2,737126,106692,106692
sikkim,2022,2,737113,105494,105494
sikkim,2022,2,737120,104473,104473
sikkim,2022,2,737103,77714,77714
sikkim,2022,3,737101,794044,794044
sikkim,2022,3,737102,220079,220079
sikkim,2022,3,737132,197652,197652
sikkim,2022,3,737134,163633,163633
sikkim,2022,3,737135,149546,149546
sikkim,2022,3,737126,128076,128076
sikkim,2022,3,737136,114055,114055
sikkim,2022,3,737120,111320,111320
sikkim,2022,3,737113,93501,93501
sikkim,2022,3,737121,76971,76971
sikkim,2022,4,737132,828709,828709
sikkim,2022,4,737101,738136,738136
sikkim,2022,4,737102,228431,228431
sikkim,2022,4,737134,172812,172812
sikkim,2022,4,737135,160013,160013
sikkim,2022,4,737126,121174,121174
sikkim,2022,4,737136,117743,117743
sikkim,2022,4,737120,116909,116909
sikkim,2022,4,737113,104360,104360
sikkim,2022,4,737103,87881,87881
sikkim,2023,1,737101,641677,641677
sikkim,2023,1,737102,377288,377288
sikkim,2023,1,737132,319188,319188
sikkim,2023,1,737134,285312,285312
sikkim,2023,1,737135,279222,279222
sikkim,2023,1,737136,200108,200108
sikkim,2023,1,737126,193529,193529
sikkim,2023,1,737113,167423,167423
sikkim,2023,1,737120,158663,158663
sikkim,2023,1,737121,140021,140021
sikkim,2023,2,737101,899962,899962
sikkim,2023,2,737102,508420,508420
sikkim,2023,2,737132,384514,384514
sikkim,2023,2,737134,347058,347058
sikkim,2023,2,737135,340788,340788
sikkim,2023,2,737126,255818,255818
sikkim,2023,2,737136,230648,230648
sikkim,2023,2,737120,224729,224729
sikkim,2023,2,737113,223355,223355
sikkim,2023,2,737103,188485,188485
tamil-nadu,2018,1,600003,2010196,2010196
tamil-nadu,2018,1,641001,234992,234992
tamil-nadu,2018,1,636015,73267,73267
tamil-nadu,2018,1,641601,60315,60315
tamil-nadu,2018,1,600119,57943,57943
tamil-nadu,2018,1,600097,53815,53815
tamil-nadu,2018,1,620001,52912,52912
tamil-nadu,2018,1,635126,51317,51317
tamil-nadu,2018,1,600042,46219,46219
tamil-nadu,2018,1,602105,45667,45667
tamil-nadu,2018,2,600003,2771900,2771900
tamil-nadu,2018,2,641001,423901,423901
tamil-nadu,2018,2,636015,118614,118614
tamil-nadu,2018,2,641601,104334,104334
tamil-nadu,2018,2,620001,98831,98831
tamil-nadu,2018,2,600097,82169,82169
tamil-nadu,2018,2,635126,80985,80985
tamil-nadu,2018,2,600119,78288,78288
tamil-nadu,2018,2,600016,67050,67050
tamil-nadu,2018,2,600042,64872,64872
tamil-nadu,2018,3,600003,4430587,4430587
tamil-nadu,2018,3,641001,744052,744052
tamil-nadu,2018,3,636015,163360,163360
tamil-nadu,2018,3,635126,150005,150005
tamil-nadu,2018,3,600097,141460,141460
tamil-nadu,2018,3,600119,138418,138418
tamil-nadu,2018,3,641601,135517,135517
tamil-nadu,2018,3,600130,122218,122218
tamil-nadu,2018,3,620001,121577,121577
tamil-nadu,2018,3,600016,115851,115851
tamil-nadu,2018,4,600003,5539392,5539392
tamil-nadu,2018,4,641001,843859,843859
tamil-nadu,2018,4,600097,226430,226430
tamil-nadu,2018,4,636015,209669,209669
tamil-nadu,2018,4,600119,208358,208358
tamil-nadu,2018,4,635126,203970,203970
tamil-nadu,2018,4,641601,183276,183276
tamil-nadu,2018,4,602105,165149,165149
tamil-nadu,2018,4,600100,155543,155543
tamil-nadu,2018,4,620001,155412,155412
tamil-nadu,2019,1,600003,8217185,8217185
tamil-nadu,2019,1,641001,1337996,1337996
tamil-nadu,2019,1,600097,385521,385521
tamil-nadu,2019,1,600119,379501,379501
tamil-nadu,2019,1,636015,344088,344088
tamil-nadu,2019,1,641601,321373,321373
tamil-nadu,2019,1,635126,285441,285441
tamil-nadu,2019,1,602105,282825,282825
tamil-nadu,2019,1,600130,264329,264329
tamil-nadu,2019,1,620001,255536,255536
tamil-nadu,2019,2,600003,6992850,6992850
tamil-nadu,2019,2,641001,1739607,1739607
tamil-nadu,2019,2,600097,445866,445866
tamil-nadu,2019,2,600119,434002,434002
tamil-nadu,2019,2,641601,422511,422511
tamil-nadu,2019,2,636015,412809,412809
tamil-nadu,2019,2,600100,302921,302921
tamil-nadu,2019,2,620001,301929,301929
tamil-nadu,2019,2,600130,298156,298156
tamil-nadu,2019,2,638003,273109,273109
tamil-nadu,2019,3,600003,6406756,6406756
tamil-nadu,2019,3,641001,1998001,1998001
tamil-nadu,2019,3,600119,722934,722934
tamil-nadu,2019,3,600097,649021,649021
tamil-nadu,2019,3,636015,512223,512223
tamil-nadu,2019,3,641601,510742,510742
tamil-nadu,2019,3,600130,451652,451652
tamil-nadu,2019,3,600100,422801,422801
tamil-nadu,2019,3,620001,373860,373860
tamil-nadu,2019,3,602105,335042,335042
tamil-nadu,2019,4,600003,10008230,10008230
tamil-nadu,2019,4,641001,2511187,2511187
tamil-nadu,2019,4,600119,949727,949727
tamil-nadu,2019,4,600097,866888,866888
tamil-nadu,2019,4,641601,652932,652932
tamil-nadu,2019,4,600130,635201,635201
tamil-nadu,2019,4,636015,615141,615141
tamil-nadu,2019,4,600100,569544,569544
tamil-nadu,2019,4,620001,477841,477841
tamil-nadu,2019,4,600096,465289,465289
tamil-nadu,2020,1,600003,14352747,14352747
tamil-nadu,2020,1,641018,2111071,2111071
tamil-nadu,2020,1,600119,1064670,1064670
tamil-nadu,2020,1,600097,924315,924315
tamil-nadu,2020,1,600130,718114,718114
tamil-nadu,2020,1,600100,658195,658195
tamil-nadu,2020,1,600096,549025,549025
tamil-nadu,2020,1,600042,521888,521888
tamil-nadu,2020,1,602105,519858,519858
tamil-nadu,2020,1,636006,464201,464201
tamil-nadu,2020,2,600003,8641869,8641869
tamil-nadu,2020,2,641018,1711806,1711806
tamil-nadu,2020,2,636006,436554,436554
tamil-nadu,2020,2,600100,366181,366181
tamil-nadu,2020,2,635109,344887,344887
tamil-nadu,2020,2,600119,318150,318150
tamil-nadu,2020,2,635126,311070,311070
tamil-nadu,2020,2,600097,290595,290595
tamil-nadu,2020,2,602105,255659,255659
tamil-nadu,2020,2,641602,248113,248113
tamil-nadu,2020,3,600003,11269288,11269288
tamil-nadu,2020,3,641018,2261155,2261155
tamil-nadu,2020,3,636006,1015825,1015825
tamil-nadu,2020,3,635109,598811,598811
tamil-nadu,2020,3,600100,514489,514489
tamil-nadu,2020,3,635126,512840,512840
tamil-nadu,2020,3,625001,453384,453384
tamil-nadu,2020,3,641602,448547,448547
tamil-nadu,2020,3,602105,446062,446062
tamil-nadu,2020,3,638001,397031,397031
tamil-nadu,2020,4,600003,11690163,11690163
tamil-nadu,2020,4,641018,2424429,2424429
tamil-nadu,2020,4,636006,1174582,1174582
tamil-nadu,2020,4,635109,1165466,1165466
tamil-nadu,2020,4,635126,1017235,1017235
tamil-nadu,2020,4,600100,992411,992411
tamil-nadu,2020,4,602105,940801,940801
tamil-nadu,2020,4,641602,761944,761944
tamil-nadu,2020,4,600056,739273,739273
tamil-nadu,2020,4,600042,710121,710121
tamil-nadu,2021,1,600003,25512152,25512152
tamil-nadu,2021,1,641018,4542090,4542090
tamil-nadu,2021,1,636006,2318051,2318051
tamil-nadu,2021,1,635109,1238103,1238103
tamil-nadu,2021,1,602105,1135840,1135840
tamil-nadu,2021,1,600100,1095476,1095476
tamil-nadu,2021,1,635126,1072079,1072079
tamil-nadu,2021,1,600119,854299,854299
tamil-nadu,2021,1,625001,851451,851451
tamil-nadu,2021,1,600042,831771,831771
tamil-nadu,2021,2,600003,31694305,31694305
tamil-nadu,2021,2,641018,5338666,5338666
tamil-nadu,2021,2,636006,2808515,2808515
tamil-nadu,2021,2,635109,1275081,1275081
tamil-nadu,2021,2,635126,1053379,1053379
tamil-nadu,2021,2,602105,1016568,1016568
tamil-nadu,2021,2,625001,998470,998470
tamil-nadu,2021,2,600100,976163,976163
tamil-nadu,2021,2,638001,968778,968778
tamil-nadu,2021,2,641606,882662,882662
tamil-nadu,2021,3,600003,42982007,42982007
tamil-nadu,2021,3,641018,7936164,7936164
tamil-nadu,2021,3,636006,3672350,3672350
tamil-nadu,2021,3,635109,1825088,1825088
tamil-nadu,2021,3,635126,1608746,1608746
tamil-nadu,2021,3,602105,1520017,1520017
tamil-nadu,2021,3,641602,1367642,1367642
tamil-nadu,2021,3,600100,1350298,1350298
tamil-nadu,2021,3,638001,1332618,1332618
tamil-nadu,2021,3,641606,1310393,1310393
tamil-nadu,2021,4,600003,54054310,54054310
tamil-nadu,2021,4,641018,10521066,10521066
tamil-nadu,2021,4,636006,4873445,4873445
tamil-nadu,2021,4,635109,2291857,2291857
tamil-nadu,2021,4,635126,1962102,1962102
tamil-nadu,2021,4,602105,1820307,1820307
tamil-nadu,2021,4,641602,1806619,1806619
tamil-nadu,2021,4,638001,1748741,1748741
tamil-nadu,2021,4,600100,1601658,1601658
tamil-nadu,2021,4,641606,1599490,1599490
tamil-nadu,2022,1,600003,62446149,62446149
tamil-nadu,2022,1,641018,12588968,12588968
tamil-nadu,2022,1,636006,5321118,5321118
tamil-nadu,2022,1,635109,2529796,2529796
tamil-nadu,2022,1,635126,2133935,2133935
tamil-nadu,2022,1,641602,2060478,2060478
tamil-nadu,2022,1,602105,2034034,2034034
tamil-nadu,2022,1,638001,1982168,1982168
tamil-nadu,2022,1,641606,1862567,1862567
tamil-nadu,2022,1,600100,1849606,1849606
tamil-nadu,2022,2,600003,75241472,75241472
tamil-nadu,2022,2,641018,14629361,14629361
tamil-nadu,2022,2,636006,6530959,6530959
tamil-nadu,2022,2,635109,2964991,2964991
tamil-nadu,2022,2,635126,2492364,2492364
tamil-nadu,2022,2,641602,2484283,2484283
tamil-nadu,2022,2,602105,2411211,2411211
tamil-nadu,2022,2,638001,2356156,2356156
tamil-nadu,2022,2,600100,2286488,2286488
tamil-nadu,2022,2,641606,2193353,2193353
tamil-nadu,2022,3,600119,54651373,54651373
tamil-nadu,2022,3,636014,20259438,20259438
tamil-nadu,2022,3,641045,19099879,19099879
tamil-nadu,2022,3,625001,11979830,11979830
tamil-nadu,2022,3,600003,10598330,10598330
tamil-nadu,2022,3,641602,5887176,5887176
tamil-nadu,2022,3,635109,3057691,3057691
tamil-nadu,2022,3,635126,2820375,2820375
tamil-nadu,2022,3,620008,2684155,2684155
tamil-nadu,2022,3,641018,2642228,2642228
tamil-nadu,2022,4,600119,82889654,82889654
tamil-nadu,2022,4,636014,21699572,21699572
tamil-nadu,2022,4,641045,15769128,15769128
tamil-nadu,2022,4,625001,14703058,14703058
tamil-nadu,2022,4,641602,7786748,7786748
tamil-nadu,2022,4,620008,3757206,3757206
tamil-nadu,2022,4,600009,3486481,3486481
tamil-nadu,2022,4,635109,3336387,3336387
tamil-nadu,2022,4,635126,3113919,3113919
tamil-nadu,2022,4,602105,2788086,2788086
tamil-nadu,2023,1,635109,5561184,5561184
tamil-nadu,2023,1,600119,4538625,4538625
tamil-nadu,2023,1,635126,4452906,4452906
tamil-nadu,2023,1,602105,4421906,4421906
tamil-nadu,2023,1,600100,4280174,4280174
tamil-nadu,2023,1,641602,4234982,4234982
tamil-nadu,2023,1,600097,3616240,3616240
tamil-nadu,2023,1,600130,3203699,3203699
tamil-nadu,2023,1,600042,3158550,3158550
tamil-nadu,2023,1,600056,2853819,2853819
tamil-nadu,2023,2,635109,6139659,6139659
tamil-nadu,2023,2,600119,5065253,5065253
tamil-nadu,2023,2,635126,4957562,4957562
tamil-nadu,2023,2,602105,4924983,4924983
tamil-nadu,2023,2,641602,4655491,4655491
tamil-nadu,2023,2,600100,4630727,4630727
tamil-nadu,2023,2,600097,3915379,3915379
tamil-nadu,2023,2,600130,3621977,3621977
tamil-nadu,2023,2,600042,3418699,3418699
tamil-nadu,2023,2,600056,3048961,3048961
telangana,2018,1,500012,933013,933013
telangana,2018,1,500072,215623,215623
telangana,2018,1,500032,160428,160428
telangana,2018,1,500081,151698,151698
telangana,2018,1,500038,151246,151246
telangana,2018,1,500016,137306,137306
telangana,2018,1,500018,112441,112441
telangana,2018,1,505001,112432,112432
telangana,2018,1,500039,100986,100986
telangana,2018,1,500026,94394,94394
telangana,2018,2,500012,1024336,1024336
telangana,2018,2,500072,297195,297195
telangana,2018,2,500032,232439,232439
telangana,2018,2,500081,225115,225115
telangana,2018,2,500038,200504,200504
telangana,2018,2,500016,189347,189347
telangana,2018,2,500018,151255,151255
telangana,2018,2,505001,130067,130067
telangana,2018,2,500039,124852,124852
telangana,2018,2,500026,118944,118944
telangana,2018,3,500012,1726388,1726388
telangana,2018,3,500072,549460,549460
telangana,2018,3,500038,535796,535796
telangana,2018,3,500032,492305,492305
telangana,2018,3,504107,461234,461234
telangana,2018,3,500081,435889,435889
telangana,2018,3,500016,430231,430231
telangana,2018,3,500060,274570,274570
telangana,2018,3,500029,260895,260895
telangana,2018,3,500018,245913,245913
telangana,2018,4,500012,2576408,2576408
telangana,2018,4,500072,978014,978014
telangana,2018,4,500038,895344,895344
telangana,2018,4,500081,771395,771395
telangana,2018,4,500032,769651,769651
telangana,2018,4,500016,706080,706080
telangana,2018,4,500018,461691,461691
telangana,2018,4,500060,435799,435799
telangana,2018,4,500039,421393,421393
telangana,2018,4,500029,369821,369821
telangana,2019,1,500012,9957548,9957548
telangana,2019,1,500072,1975646,1975646
telangana,2019,1,500038,1697552,1697552
telangana,2019,1,500081,1677796,1677796
telangana,2019,1,500032,1636032,1636032
telangana,2019,1,500018,1529944,1529944
telangana,2019,1,500016,1404149,1404149
telangana,2019,1,500039,903371,903371
telangana,2019,1,500033,883497,883497
telangana,2019,1,500060,780372,780372
telangana,2019,2,500012,23303184,23303184
telangana,2019,2,500018,3085949,3085949
telangana,2019,2,500072,2526725,2526725
telangana,2019,2,500081,1894273,1894273
telangana,2019,2,500038,1869936,1869936
telangana,2019,2,500032,1780144,1780144
telangana,2019,2,500016,1642976,1642976
telangana,2019,2,500050,1496961,1496961
telangana,2019,2,500033,1480944,1480944
telangana,2019,2,500079,1040262,1040262
telangana,2019,3,500012,27360144,27360144
telangana,2019,3,500018,3915249,3915249
telangana,2019,3,500072,3798329,3798329
telangana,2019,3,500081,2753426,2753426
telangana,2019,3,500038,2629557,2629557
telangana,2019,3,500032,2606169,2606169
telangana,2019,3,500016,2385216,2385216
telangana,2019,3,500033,1967878,1967878
telangana,2019,3,500050,1855269,1855269
telangana,2019,3,500039,1536671,1536671
telangana,2019,4,500012,32637373,32637373
telangana,2019,4,500001,6103514,6103514
telangana,2019,4,500072,4915329,4915329
telangana,2019,4,500018,4851385,4851385
telangana,2019,4,500081,3658793,3658793
telangana,2019,4,500032,3474419,3474419
telangana,2019,4,500038,3153300,3153300
telangana,2019,4,500016,2939579,2939579
telangana,2019,4,500033,2459039,2459039
telangana,2019,4,500050,2339941,2339941
telangana,2020,1,500001,63671159,63671159
telangana,2020,1,500072,5283290,5283290
telangana,2020,1,500081,4030937,4030937
telangana,2020,1,500032,3884043,3884043
telangana,2020,1,500038,3044785,3044785
telangana,2020,1,500016,2821233,2821233
telangana,2020,1,500018,2528782,2528782
telangana,2020,1,500039,2180737,2180737
telangana,2020,1,506002,2177275,2177275
telangana,2020,1,505001,1849558,1849558
telangana,2020,2,500001,39752686,39752686
telangana,2020,2,500072,2779331,2779331
telangana,2020,2,506002,2722371,2722371
telangana,2020,2,500018,1896744,1896744
telangana,2020,2,505001,1461977,1461977
telangana,2020,2,500039,1423767,1423767
telangana,2020,2,500055,1408700,1408700
telangana,2020,2,500037,1403379,1403379
telangana,2020,2,502032,1205120,1205120
telangana,2020,2,500070,1125474,1125474
telangana,2020,3,500001,70732132,70732132
telangana,2020,3,500072,4818327,4818327
telangana,2020,3,500018,3646086,3646086
telangana,2020,3,500039,2336855,2336855
telangana,2020,3,500055,2240862,2240862
telangana,2020,3,505001,2235829,2235829
telangana,2020,3,500037,2158500,2158500
telangana,2020,3,500070,2014542,2014542
telangana,2020,3,506002,1859437,1859437
telangana,2020,3,502032,1838354,1838354
telangana,2020,4,500001,63797806,63797806
telangana,2020,4,500072,9070883,9070883
telangana,2020,4,500018,5643815,5643815
telangana,2020,4,500039,3991810,3991810
telangana,2020,4,500055,3765251,3765251
telangana,2020,4,505001,3684087,3684087
telangana,2020,4,500081,3671481,3671481
telangana,2020,4,500016,3576713,3576713
telangana,2020,4,500070,3576367,3576367
telangana,2020,4,500037,3473445,3473445
telangana,2021,1,500001,107274281,107274281
telangana,2021,1,500072,10520264,10520264
telangana,2021,1,500018,7159503,7159503
telangana,2021,1,500081,4728444,4728444
telangana,2021,1,500016,4385582,4385582
telangana,2021,1,500039,4354127,4354127
telangana,2021,1,500055,4029164,4029164
telangana,2021,1,505001,3830885,3830885
telangana,2021,1,500038,3830061,3830061
telangana,2021,1,500070,3797889,3797889
telangana,2021,2,500001,148864777,148864777
telangana,2021,2,500072,10572910,10572910
telangana,2021,2,500018,8266463,8266463
telangana,2021,2,500055,4647957,4647957
telangana,2021,2,500039,4555479,4555479
telangana,2021,2,505001,4419442,4419442
telangana,2021,2,500037,4123183,4123183
telangana,2021,2,500008,4116658,4116658
telangana,2021,2,500070,4072408,4072408
telangana,2021,2,502032,3806010,3806010
telangana,2021,3,500001,173430239,173430239
telangana,2021,3,500072,14524540,14524540
telangana,2021,3,500018,10182801,10182801
telangana,2021,3,500039,6212786,6212786
telangana,2021,3,500055,6087796,6087796
telangana,2021,3,500081,6083021,6083021
telangana,2021,3,505001,5829460,5829460
telangana,2021,3,500016,5677699,5677699
telangana,2021,3,500008,5643156,5643156
telangana,2021,3,500070,5569105,5569105
telangana,2021,4,500001,213053128,213053128
telangana,2021,4,500072,18702806,18702806
telangana,2021,4,500018,12702463,12702463
telangana,2021,4,500081,8541538,8541538
telangana,2021,4,500016,7623882,7623882
telangana,2021,4,500039,7572515,7572515
telangana,2021,4,500055,7434595,7434595
telangana,2021,4,505001,7132666,7132666
telangana,2021,4,500008,7087086,7087086
telangana,2021,4,500070,6635068,6635068
telangana,2022,1,500001,248675599,248675599
telangana,2022,1,500072,20739218,20739218
telangana,2022,1,500018,12828306,12828306
telangana,2022,1,500081,9614248,9614248
telangana,2022,1,500039,8602268,8602268
telangana,2022,1,500055,8477965,8477965
telangana,2022,1,500008,8162246,8162246
telangana,2022,1,500016,8148392,8148392
telangana,2022,1,505001,7982445,7982445
telangana,2022,1,500032,7613988,7613988
telangana,2022,2,500001,296874552,296874552
telangana,2022,2,500072,25963855,25963855
telangana,2022,2,500018,14981608,14981608
telangana,2022,2,500081,14210122,14210122
telangana,2022,2,500032,11485072,11485072
telangana,2022,2,500039,10467649,10467649
telangana,2022,2,500016,9992848,9992848
telangana,2022,2,500055,9980355,9980355
telangana,2022,2,500008,9947148,9947148
telangana,2022,2,505001,9545797,9545797
telangana,2022,3,500034,832279716,832279716
telangana,2022,3,500001,41594312,41594312
telangana,2022,3,500072,26582641,26582641
telangana,2022,3,500081,15668872,15668872
telangana,2022,3,500032,13715084,13715084
telangana,2022,3,500018,12533622,12533622
telangana,2022,3,500039,10711855,10711855
telangana,2022,3,500008,10565808,10565808
telangana,2022,3,500016,10308750,10308750
telangana,2022,3,500055,10192110,10192110
telangana,2022,4,500034,967508435,967508435
telangana,2022,4,500072,29837348,29837348
telangana,2022,4,500081,18200179,18200179
telangana,2022,4,500032,16676568,16676568
telangana,2022,4,500018,13680565,13680565
telangana,2022,4,500008,12242795,12242795
telangana,2022,4,500039,11783216,11783216
telangana,2022,4,500016,11652977,11652977
telangana,2022,4,500055,11229616,11229616
telangana,2022,4,505001,10568166,10568166
telangana,2023,1,500072,48884911,48884911
telangana,2023,1,500081,31374325,31374325
telangana,2023,1,500032,28718299,28718299
telangana,2023,1,500018,23264959,23264959
telangana,2023,1,500008,21135167,21135167
telangana,2023,1,500039,20088858,20088858
telangana,2023,1,500055,19030473,19030473
telangana,2023,1,500016,18996218,18996218
telangana,2023,1,502032,17936827,17936827
telangana,2023,1,500084,17271081,17271081
telangana,2023,2,500072,58118143,58118143
telangana,2023,2,500081,37375003,37375003
telangana,2023,2,500032,34638820,34638820
telangana,2023,2,500018,26974616,26974616
telangana,2023,2,500008,24704808,24704808
telangana,2023,2,500039,23227026,23227026
telangana,2023,2,500055,22094402,22094402
telangana,2023,2,500016,21911459,21911459
telangana,2023,2,502032,21399556,21399556
telangana,2023,2,500084,20654221,20654221
tripura,2018,1,799001,9535,9535
tripura,2018,1,799046,8115,8115
tripura,2018,1,799003,7721,7721
tripura,2018,1,799155,7519,7519
tripura,2018,1,799002,6060,6060
tripura,2018,1,799004,4945,4945
tripura,2018,1,799006,4835,4835
tripura,2018,1,799007,4641,4641
tripura,2018,1,799045,4527,4527
tripura,2018,1,799102,4215,4215
tripura,2018,2,799001,16193,16193
tripura,2018,2,799003,13267,13267
tripura,2018,2,799002,9434,9434
tripura,2018,2,799046,9406,9406
tripura,2018,2,799155,8945,8945
tripura,2018,2,799007,7847,7847
tripura,2018,2,799006,7759,7759
tripura,2018,2,799004,7715,7715
tripura,2018,2,799045,7218,7218
tripura,2018,2,799102,6211,6211
tripura,2018,3,799001,26677,26677
tripura,2018,3,799155,22775,22775
tripura,2018,3,799003,20863,20863
tripura,2018,3,799004,15957,15957
tripura,2018,3,799002,13549,13549
tripura,2018,3,799007,13085,13085
tripura,2018,3,799125,11029,11029
tripura,2018,3,799006,10737,10737
tripura,2018,3,799045,10730,10730
tripura,2018,3,799277,10474,10474
tripura,2018,4,799001,30211,30211
tripura,2018,4,799003,24129,24129
tripura,2018,4,799004,16984,16984
tripura,2018,4,799155,16216,16216
tripura,2018,4,799002,15450,15450
tripura,2018,4,799115,15124,15124
tripura,2018,4,799007,13392,13392
tripura,2018,4,799102,13186,13186
tripura,2018,4,799006,12843,12843
tripura,2018,4,799114,12739,12739
tripura,2019,1,799001,37656,37656
tripura,2019,1,799045,32057,32057
tripura,2019,1,799003,30432,30432
tripura,2019,1,799046,29193,29193
tripura,2019,1,799155,20066,20066
tripura,2019,1,799002,18906,18906
tripura,2019,1,799006,17707,17707
tripura,2019,1,799102,17392,17392
tripura,2019,1,799114,16687,16687
tripura,2019,1,799105,16021,16021
tripura,2019,2,799001,37761,37761
tripura,2019,2,799045,30319,30319
tripura,2019,2,799003,29082,29082
tripura,2019,2,799002,23046,23046
tripura,2019,2,799046,19204,19204
tripura,2019,2,799006,18093,18093
tripura,2019,2,799155,16468,16468
tripura,2019,2,799102,16037,16037
tripura,2019,2,799004,15295,15295
tripura,2019,2,799114,14847,14847
tripura,2019,3,799001,51438,51438
tripura,2019,3,799045,39334,39334
tripura,2019,3,799003,39244,39244
tripura,2019,3,799046,29219,29219
tripura,2019,3,799130,28057,28057
tripura,2019,3,799002,26328,26328
tripura,2019,3,799102,24908,24908
tripura,2019,3,799006,23880,23880
tripura,2019,3,799114,20776,20776
tripura,2019,3,799004,19818,19818
tripura,2019,4,799001,59817,59817
tripura,2019,4,799045,45821,45821
tripura,2019,4,799003,42568,42568
tripura,2019,4,799002,33256,33256
tripura,2019,4,799046,31323,31323
tripura,2019,4,799006,27159,27159
tripura,2019,4,799114,25221,25221
tripura,2019,4,799102,24449,24449
tripura,2019,4,799004,23382,23382
tripura,2019,4,799007,19531,19531
tripura,2020,1,799001,87118,87118
tripura,2020,1,799045,54606,54606
tripura,2020,1,799003,45792,45792
tripura,2020,1,799002,38687,38687
tripura,2020,1,799046,37709,37709
tripura,2020,1,799006,31839,31839
tripura,2020,1,799102,27466,27466
tripura,2020,1,799114,26389,26389
tripura,2020,1,799004,23837,23837
tripura,2020,1,799007,21313,21313
tripura,2020,2,799001,86161,86161
tripura,2020,2,799003,49958,49958
tripura,2020,2,799002,37405,37405
tripura,2020,2,799006,35153,35153
tripura,2020,2,799102,34738,34738
tripura,2020,2,799004,28839,28839
tripura,2020,2,799114,28177,28177
tripura,2020,2,799155,24496,24496
tripura,2020,2,799205,23969,23969
tripura,2020,2,799007,23094,23094
tripura,2020,3,799001,96924,96924
tripura,2020,3,799003,65038,65038
tripura,2020,3,799006,45446,45446
tripura,2020,3,799102,45289,45289
tripura,2020,3,799114,37844,37844
tripura,2020,3,799002,37641,37641
tripura,2020,3,799004,36340,36340
tripura,2020,3,799007,34436,34436
tripura,2020,3,799155,33249,33249
tripura,2020,3,799144,29882,29882
tripura,2020,4,799001,141329,141329
tripura,2020,4,799003,82681,82681
tripura,2020,4,799006,61696,61696
tripura,2020,4,799002,55560,55560
tripura,2020,4,799102,52786,52786
tripura,2020,4,799114,47263,47263
tripura,2020,4,799007,46192,46192
tripura,2020,4,799004,43651,43651
tripura,2020,4,799155,38763,38763
tripura,2020,4,799144,36082,36082
tripura,2021,1,799001,164426,164426
tripura,2021,1,799003,78218,78218
tripura,2021,1,799006,59597,59597
tripura,2021,1,799002,51373,51373
tripura,2021,1,799102,44866,44866
tripura,2021,1,799007,43503,43503
tripura,2021,1,799114,40132,40132
tripura,2021,1,799004,39713,39713
tripura,2021,1,799014,32288,32288
tripura,2021,1,799250,31567,31567
tripura,2021,2,799001,180337,180337
tripura,2021,2,799003,90822,90822
tripura,2021,2,799006,65418,65418
tripura,2021,2,799002,57605,57605
tripura,2021,2,799102,51180,51180
tripura,2021,2,799007,48536,48536
tripura,2021,2,799004,47039,47039
tripura,2021,2,799114,46849,46849
tripura,2021,2,799250,37122,37122
tripura,2021,2,799155,35330,35330
tripura,2021,3,799001,239712,239712
tripura,2021,3,799003,106992,106992
tripura,2021,3,799006,81643,81643
tripura,2021,3,799002,70618,70618
tripura,2021,3,799102,62055,62055
tripura,2021,3,799007,58347,58347
tripura,2021,3,799004,54930,54930
tripura,2021,3,799114,53892,53892
tripura,2021,3,799250,46394,46394
tripura,2021,3,799014,42780,42780
tripura,2021,4,799001,295775,295775
tripura,2021,4,799003,131927,131927
tripura,2021,4,799006,96497,96497
tripura,2021,4,799002,86597,86597
tripura,2021,4,799102,71034,71034
tripura,2021,4,799007,70960,70960
tripura,2021,4,799114,64040,64040
tripura,2021,4,799004,60088,60088
tripura,2021,4,799250,57697,57697
tripura,2021,4,799005,54415,54415
tripura,2022,1,799001,331041,331041
tripura,2022,1,799003,146078,146078
tripura,2022,1,799006,110660,110660
tripura,2022,1,799002,99326,99326
tripura,2022,1,799007,81097,81097
tripura,2022,1,799102,75836,75836
tripura,2022,1,799114,73949,73949
tripura,2022,1,799250,71594,71594
tripura,2022,1,799004,65225,65225
tripura,2022,1,799005,63965,63965
tripura,2022,2,799001,407651,407651
tripura,2022,2,799003,174182,174182
tripura,2022,2,799006,127250,127250
tripura,2022,2,799002,114792,114792
tripura,2022,2,799045,93306,93306
tripura,2022,2,799007,90692,90692
tripura,2022,2,799102,88619,88619
tripura,2022,2,799114,87313,87313
tripura,2022,2,799250,84082,84082
tripura,2022,2,799005,78379,78379
tripura,2022,3,799001,939704,939704
tripura,2022,3,799003,187351,187351
tripura,2022,3,799006,144908,144908
tripura,2022,3,799002,122273,122273
tripura,2022,3,799114,104422,104422
